GEOUID,PROV,EMP15
24620148,24,315
24620149,24,275
24620150,24,255
24620151,24,260
24620152,24,180
24620153,24,255
24620154,24,210
24620155,24,275
24620156,24,310
24620157,24,245
24620158,24,195
24620159,24,240
24620160,24,165
24620161,24,205
24620162,24,240
24620163,24,265
24620164,24,355
24620165,24,440
24620166,24,310
24620167,24,270
24620168,24,265
24620169,24,205
24620170,24,225
24620171,24,220
24620172,24,95
24620173,24,205
24620174,24,185
24620175,24,375
24620176,24,255
24620177,24,245
24620178,24,120
24620179,24,245
24620180,24,180
24620181,24,210
24620182,24,260
24620183,24,150
24620184,24,215
24620185,24,245
24620186,24,290
24620187,24,215
24620188,24,170
24620193,24,215
24620194,24,320
24620195,24,185
24620196,24,285
24620197,24,280
24620198,24,340
2463,24,23035
24630052,24,255
24630053,24,280
24630054,24,290
24630055,24,210
24630056,24,255
24630057,24,215
24630058,24,285
24630059,24,385
24630060,24,235
24630061,24,330
24630062,24,230
24630063,24,160
24630064,24,595
24630065,24,275
24630066,24,185
24630067,24,305
24630068,24,405
24630069,24,230
24630070,24,120
24630071,24,210
24630072,24,330
24630073,24,265
24630074,24,335
24630075,24,275
24630076,24,230
24630077,24,270
24630078,24,250
24630079,24,165
24630080,24,170
24630081,24,1150
24630082,24,290
24630083,24,310
24630084,24,185
24630085,24,355
24630086,24,360
24630087,24,220
24630088,24,310
24630089,24,465
24630090,24,160
24630091,24,305
24630092,24,245
24630093,24,245
24630094,24,135
24630095,24,170
24630096,24,305
24630097,24,220
24630098,24,565
24630099,24,300
24630100,24,230
24630101,24,380
24630102,24,240
24630103,24,330
24630104,24,315
24630105,24,225
24630106,24,255
24630107,24,195
24630108,24,515
24630109,24,300
24630110,24,450
24630111,24,175
24630112,24,855
24630113,24,1205
24630114,24,175
24630115,24,470
24630116,24,130
24630117,24,320
24630118,24,245
24630119,24,285
24630120,24,320
24630121,24,275
24630122,24,285
24630123,24,215
24630124,24,275
24630125,24,305
2464,24,81845
24640001,24,270
24640002,24,470
24640003,24,765
24640004,24,305
24640005,24,230
24640006,24,255
24640007,24,255
24640008,24,780
24640009,24,335
24640010,24,240
24640011,24,250
24640012,24,240
24640013,24,5055
24640014,24,255
24640015,24,555
24640018,24,205
24640019,24,290
24640020,24,360
24640021,24,350
24640022,24,300
24640023,24,1410
24640024,24,185
24640025,24,370
24640026,24,355
24640027,24,195
24640028,24,225
24640029,24,345
24640030,24,450
24640031,24,340
24640032,24,335
24640034,24,435
24640035,24,275
24640036,24,260
24640037,24,450
24640038,24,1065
24640039,24,270
24640040,24,420
24640041,24,175
24640042,24,255
24640043,24,205
24640044,24,845
24640047,24,260
24640048,24,220
24640049,24,150
24640050,24,255
24640051,24,340
24640052,24,460
24640053,24,350
24640054,24,740
24640068,24,230
24640069,24,150
24640070,24,215
24640072,24,500
24640073,24,180
24640074,24,170
24640076,24,415
24640077,24,635
24640079,24,820
24640080,24,350
24640081,24,350
24640082,24,405
24640083,24,240
24640084,24,170
24640122,24,335
24640123,24,215
24640129,24,175
24640134,24,510
24640136,24,295
24640137,24,255
24640138,24,190
24640139,24,175
24640140,24,235
24640141,24,1045
24640142,24,245
24640143,24,375
24640144,24,180
24640145,24,200
24640146,24,210
24640147,24,310
24640148,24,270
24640149,24,365
24640150,24,330
24640151,24,175
24640152,24,290
24640153,24,285
24640154,24,250
24640155,24,210
24640156,24,320
24640157,24,210
24640158,24,515
24640159,24,500
24640160,24,210
24640161,24,170
24640162,24,225
24640163,24,340
24640164,24,195
24640165,24,200
24640166,24,185
24640167,24,220
24640168,24,210
24640169,24,175
24640170,24,115
24640171,24,155
24640172,24,295
24640173,24,440
24640174,24,285
24640175,24,310
24640176,24,735
24640177,24,305
24640178,24,255
24640179,24,325
24640181,24,220
24640182,24,330
24640183,24,305
24640184,24,295
24640185,24,315
24640186,24,240
24640187,24,285
24640188,24,250
24640189,24,370
24640190,24,285
24640191,24,515
24640192,24,205
24640193,24,250
24640194,24,440
24640195,24,215
24640196,24,255
24640197,24,325
24640198,24,405
24640199,24,210
24640200,24,2375
24640201,24,280
24640202,24,445
24640203,24,345
24640204,24,245
24640205,24,235
24640206,24,240
24640207,24,270
24640208,24,285
24640209,24,265
24640210,24,505
24640211,24,700
24640212,24,240
24640213,24,245
24640214,24,190
24640215,24,190
24640216,24,295
24640217,24,255
24640218,24,370
24640219,24,315
24640220,24,210
24640221,24,240
24640222,24,270
24640223,24,165
24640224,24,240
24640225,24,180
24640226,24,185
24640227,24,370
24640228,24,260
24640229,24,195
24640230,24,265
24640231,24,335
24640232,24,335
24640233,24,385
24640234,24,30
24640235,24,275
24640236,24,260
24640237,24,200
24640238,24,180
24640239,24,130
24640240,24,165
24640241,24,200
24640242,24,205
24640243,24,165
24640244,24,160
24640245,24,240
24640246,24,190
24640247,24,270
24640248,24,165
24640249,24,200
24640250,24,315
24640251,24,185
24640252,24,165
24640253,24,275
24640254,24,255
24640255,24,225
24640256,24,500
24640257,24,390
24640258,24,165
24640259,24,215
24640260,24,250
24640261,24,250
24640262,24,205
24640263,24,235
24640264,24,320
24640265,24,290
24640266,24,265
24640267,24,190
24640268,24,230
24640269,24,270
24640270,24,110
24640271,24,255
24640272,24,170
24640273,24,205
24640275,24,380
24640276,24,255
24640277,24,685
24640278,24,325
24640280,24,130
24640281,24,215
24640282,24,250
24640283,24,865
24640284,24,465
24640285,24,290
24640286,24,215
24640287,24,210
24640288,24,1540
24640289,24,820
24640290,24,780
24640291,24,355
24640293,24,160
24640295,24,360
24640296,24,150
24640298,24,455
24640299,24,480
24640302,24,785
24640303,24,335
24640304,24,575
24640305,24,615
24640306,24,630
24640307,24,640
2465,24,200535
24650001,24,300
24650002,24,450
24650003,24,280
24650004,24,390
24650005,24,220
24650006,24,185
24650007,24,135
24650008,24,270
24650009,24,335
24650010,24,400
24650011,24,275
24650012,24,305
24650013,24,205
24650014,24,280
24650015,24,1150
24650016,24,265
24650017,24,240
24650018,24,170
24650019,24,200
24650020,24,245
24650021,24,320
24650022,24,410
24650023,24,565
24650024,24,275
24650025,24,360
24650026,24,870
24650027,24,795
24650030,24,345
24650031,24,185
24650032,24,290
24650033,24,180
24650034,24,165
24650035,24,440
24650036,24,385
24650037,24,485
24650038,24,335
24650039,24,520
24650040,24,255
24650041,24,310
24650045,24,260
24650046,24,285
24650047,24,270
24650048,24,425
24650049,24,350
24650050,24,455
24650051,24,605
24650052,24,315
24650053,24,465
24650054,24,350
24650056,24,390
24650057,24,210
24650058,24,255
24650059,24,280
24650060,24,245
24650061,24,770
24650062,24,185
24650063,24,300
24650064,24,270
24650065,24,240
24650066,24,310
24650067,24,215
24650068,24,200
24650069,24,285
24650070,24,435
24650071,24,215
24650072,24,345
24650073,24,325
24650074,24,230
24650075,24,265
24650076,24,280
24650077,24,315
24650078,24,355
24650079,24,215
24650080,24,305
24650081,24,280
24650082,24,245
24650083,24,325
24650084,24,305
24650085,24,350
24650086,24,260
24650089,24,290
24650090,24,260
24650091,24,240
24650092,24,290
24650093,24,270
24650094,24,185
24650095,24,180
24650096,24,200
24650097,24,230
24650098,24,150
24650099,24,230
24650100,24,235
24650101,24,330
24650102,24,270
24650103,24,175
24650104,24,425
24650105,24,195
24650106,24,335
24650107,24,240
24650108,24,160
24650109,24,385
24650110,24,190
24650111,24,175
24650112,24,235
24650113,24,230
24650114,24,375
24650115,24,60
24650116,24,275
24650117,24,135
24650118,24,875
24650119,24,220
24650120,24,245
24650121,24,185
24650122,24,225
24650123,24,155
24650124,24,185
24650125,24,200
24650126,24,385
24650127,24,205
24650128,24,205
24650129,24,225
24650130,24,315
24650131,24,265
24650132,24,275
24650133,24,285
24650134,24,280
24650135,24,290
24650136,24,295
24650137,24,255
24650138,24,285
24650139,24,320
24650140,24,155
24650141,24,260
24650142,24,395
24650143,24,265
24650144,24,395
24650145,24,430
24650146,24,835
24650147,24,960
24650148,24,115
24650149,24,245
24650150,24,305
24650151,24,155
24650153,24,320
24650154,24,215
24650155,24,110
24650156,24,240
24650158,24,325
24650159,24,330
24650160,24,190
24650161,24,245
24650162,24,375
24650163,24,400
24650165,24,415
24650166,24,270
24650167,24,450
24650168,24,440
24650169,24,705
24650170,24,230
24650171,24,190
24650172,24,100
24650173,24,150
24650174,24,190
24650175,24,330
24650176,24,380
24650177,24,300
24650178,24,220
24650179,24,210
24650180,24,280
24650181,24,480
24650182,24,395
24650183,24,215
24650184,24,175
24650185,24,165
24650186,24,320
24650187,24,225
24650188,24,225
24650189,24,260
24650190,24,245
24650191,24,250
24650192,24,235
24650193,24,185
24650194,24,210
24650195,24,260
24650196,24,215
24650197,24,265
24650198,24,265
24650199,24,230
24650200,24,225
24650201,24,280
24650202,24,265
24650204,24,360
24650205,24,230
24650206,24,380
24650207,24,220
24650208,24,255
24650209,24,250
24650210,24,185
24650211,24,330
24650212,24,230
24650213,24,295
24650214,24,255
24650215,24,235
24650216,24,300
24650217,24,205
24650218,24,200
24650219,24,330
24650220,24,465
24650221,24,250
24650222,24,140
24650223,24,225
24650224,24,365
24650225,24,265
24650226,24,325
24650227,24,240
24650228,24,290
24650229,24,460
24650230,24,270
24650231,24,295
24650232,24,295
24650235,24,325
24650236,24,190
24650237,24,265
24650238,24,115
24650239,24,140
24650240,24,245
24650242,24,250
24650243,24,220
24650244,24,160
24650246,24,250
24650247,24,230
24650248,24,210
24650249,24,195
24650250,24,160
24650251,24,150
24650252,24,245
24650255,24,350
24650256,24,1095
24650258,24,735
24650260,24,390
24650261,24,420
24650262,24,260
24650263,24,180
24650264,24,130
24650265,24,505
24650266,24,380
24650267,24,370
24650268,24,265
24650269,24,360
24650270,24,235
24650271,24,265
24650272,24,210
24650273,24,305
24650274,24,270
24650275,24,215
24650276,24,235
24650277,24,290
24650278,24,245
24650279,24,115
24650280,24,310
24650281,24,70
24650283,24,125
24650284,24,245
24650285,24,325
24650286,24,275
24650287,24,315
24650289,24,140
24650291,24,320
24650292,24,245
24650293,24,245
24650294,24,245
24650295,24,375
24650296,24,240
24650297,24,340
24650298,24,130
24650299,24,215
24650300,24,155
24650301,24,565
24650302,24,230
24650303,24,180
24650304,24,235
24650305,24,170
24650306,24,175
24650307,24,245
24650308,24,385
24650309,24,205
24650310,24,200
24650311,24,155
24650312,24,245
24650313,24,260
24650314,24,190
24650315,24,220
24650316,24,255
24650317,24,305
24650318,24,275
24650319,24,410
24650320,24,430
24650321,24,230
24650322,24,190
24650323,24,205
24650324,24,180
24650325,24,155
24650326,24,200
24650327,24,210
24650328,24,310
24650329,24,205
24650330,24,225
24650331,24,170
24650332,24,195
24650333,24,150
24650334,24,220
24650337,24,195
24650339,24,140
24650340,24,230
24650341,24,175
24650342,24,200
24650343,24,275
24650344,24,230
24650345,24,230
24650346,24,210
24650347,24,505
24650348,24,180
24650349,24,175
24650350,24,275
24650351,24,180
24650352,24,250
24650353,24,215
24650354,24,200
24650355,24,210
24650356,24,180
24650357,24,230
24650358,24,205
24650359,24,130
24650360,24,250
24650361,24,240
24650362,24,325
24650363,24,215
24650364,24,325
24650365,24,155
24650366,24,225
24650367,24,225
24650368,24,300
24650369,24,275
24650370,24,255
24650371,24,520
24650372,24,185
24650373,24,20
24650374,24,185
24650380,24,330
24650381,24,485
24650382,24,360
24650383,24,195
24650384,24,45
24650385,24,170
24650386,24,270
24650387,24,310
24650389,24,325
24650390,24,205
24650391,24,250
24650392,24,375
24650393,24,220
24650394,24,220
24650395,24,285
24650396,24,405
24650397,24,270
24650398,24,235
24650399,24,225
24650400,24,230
24650401,24,305
24650402,24,595
24650404,24,335
24650405,24,345
24650406,24,415
24650407,24,305
24650408,24,805
24650410,24,335
24650411,24,255
24650412,24,235
24650413,24,350
24650414,24,295
24650415,24,275
24650416,24,300
24650417,24,180
24650418,24,285
24650419,24,255
24650420,24,235
24650421,24,300
24650422,24,305
24650423,24,325
24650424,24,375
24650425,24,340
24650426,24,305
24650427,24,350
24650428,24,1135
24650429,24,195
24650433,24,255
24650434,24,245
24650437,24,240
24650438,24,370
24650439,24,355
24650440,24,375
24650441,24,890
24650442,24,245
24650443,24,430
24650444,24,220
24650445,24,240
24650446,24,545
24650447,24,225
24650448,24,195
24650449,24,215
24650450,24,215
24650451,24,215
24650452,24,240
24650453,24,285
24650454,24,365
24650455,24,280
24650456,24,350
24650457,24,405
24650458,24,205
24650459,24,190
24650460,24,200
24650461,24,365
24650462,24,290
24650463,24,255
24650464,24,490
24650466,24,325
24650467,24,185
24650468,24,265
24650469,24,175
24650470,24,180
24650471,24,235
24650472,24,235
24650473,24,280
24650474,24,225
24650475,24,345
24650476,24,195
24650477,24,305
24650478,24,400
24650479,24,555
24650480,24,320
24650481,24,295
24650482,24,225
24650483,24,390
24650485,24,345
24650486,24,605
24650487,24,275
24650488,24,345
24650489,24,165
24650490,24,240
24650492,24,375
24650493,24,275
24650494,24,255
24650495,24,190
24650496,24,205
24650497,24,300
24650498,24,380
24650499,24,245
24650500,24,320
24650501,24,410
24650502,24,505
24650504,24,250
24650505,24,345
24650506,24,500
24650507,24,170
24650508,24,275
24650509,24,295
24650510,24,350
24650511,24,795
24650512,24,415
24650513,24,180
24650514,24,145
24650515,24,290
24650516,24,275
24650517,24,250
24650518,24,215
24650519,24,220
24650520,24,330
24650521,24,205
24650522,24,225
24650523,24,240
24650527,24,300
24650528,24,685
24650529,24,240
24650530,24,230
24650531,24,175
24650532,24,575
24650533,24,310
24650534,24,335
24650535,24,425
24650536,24,700
24650537,24,325
24650538,24,310
24650539,24,270
24650540,24,265
24650541,24,480
24650542,24,465
24650543,24,430
24650544,24,285
24650545,24,515
24650546,24,210
24650547,24,540
24650548,24,155
24650549,24,200
24650550,24,220
24650551,24,175
24650552,24,335
24650554,24,590
24650555,24,235
24650556,24,235
24650557,24,260
24650558,24,210
24650559,24,275
24650562,24,585
24650563,24,280
24650564,24,275
24650565,24,305
24650566,24,500
24650567,24,420
24650568,24,225
24650569,24,215
24650570,24,255
24650571,24,500
24650573,24,425
24650574,24,310
24650575,24,175
24650576,24,310
24650577,24,780
24650579,24,165
24650580,24,265
24650581,24,230
24650582,24,445
24650583,24,235
24650584,24,260
24650585,24,260
24650586,24,255
24650587,24,460
24650588,24,345
24650589,24,195
24650590,24,225
24650591,24,145
24650592,24,220
24650593,24,190
24650594,24,525
24650596,24,280
24650597,24,450
24650598,24,315
24650599,24,565
24650600,24,640
24650602,24,335
24650603,24,740
24650604,24,700
24650605,24,320
24650606,24,255
24650607,24,300
24650608,24,205
24650609,24,970
24650610,24,620
24650612,24,330
24650613,24,370
24650614,24,280
24650615,24,295
24650616,24,250
24650618,24,310
24650619,24,300
24650620,24,545
24650621,24,220
24650622,24,395
24650623,24,165
24650624,24,425
24650625,24,295
24650626,24,380
24650627,24,260
24650628,24,300
24650629,24,585
24650630,24,1285
24650631,24,665
24650632,24,405
24650633,24,475
24650634,24,800
24650635,24,655
24650636,24,250
24650637,24,290
24650638,24,415
24650639,24,650
24650640,24,345
24650641,24,295
24650642,24,190
24650643,24,185
24650644,24,260
24650645,24,420
24650646,24,300
24650647,24,860
24650649,24,760
24650650,24,15
24650651,24,170
24650653,24,285
24650654,24,230
24650655,24,275
24650657,24,565
24650658,24,525
24650663,24,140
24650664,24,320
24650665,24,375
24650667,24,840
24650668,24,1040
24650669,24,435
24650670,24,455
24650672,24,710
24650673,24,310
24650676,24,200
24650677,24,435
24650678,24,230
24650679,24,550
24650680,24,520
24650681,24,285
24650682,24,360
24650683,24,600
24650684,24,720
24650685,24,180
24650686,24,220
24650687,24,320
24650688,24,300
24650689,24,275
24650690,24,575
24650691,24,390
24650692,24,340
24650693,24,405
24650694,24,410
24650697,24,365
24650698,24,360
24650699,24,450
24650700,24,710
24650701,24,2185
24650702,24,180
24650703,24,135
24650704,24,270
2466,24,889580
24660001,24,330
24660002,24,235
24660003,24,160
24660004,24,230
24660005,24,150
24660006,24,265
24660007,24,375
24660008,24,345
24660009,24,155
24660010,24,270
24660011,24,330
24660012,24,320
24660013,24,195
24660014,24,230
24660015,24,240
24660016,24,475
24660017,24,250
24660020,24,250
24660021,24,160
24660022,24,150
24660023,24,255
24660024,24,280
24660025,24,275
24660026,24,60
24660027,24,325
24660028,24,165
24660029,24,220
24660030,24,625
24660031,24,300
24660032,24,280
24660033,24,470
24660034,24,230
24660035,24,245
24660036,24,425
24660037,24,260
24660038,24,275
24660039,24,205
24660040,24,225
24660041,24,270
24660042,24,170
24660043,24,180
24660044,24,100
24660045,24,250
24660046,24,200
24660047,24,155
24660048,24,235
24660049,24,155
24660050,24,170
24660051,24,140
24660052,24,305
24660053,24,125
24660054,24,185
24660055,24,280
24660056,24,235
24660057,24,430
24660058,24,80
24660059,24,120
24660060,24,180
24660061,24,265
24660062,24,180
24660063,24,220
24660064,24,355
24660065,24,225
24660066,24,285
24660067,24,265
24660068,24,240
24660069,24,290
24660070,24,240
24660071,24,315
24660072,24,315
24660073,24,260
24660074,24,255
24660075,24,200
24660076,24,235
24660077,24,250
24660078,24,305
24660079,24,205
